,subject_id,session_type,proportion,MSE,true_score,instantaneous_density,proportional_density,max_normed_density,z,pval_2t,metric,simulated_change,percentile,absolute_z
3,avatarRT_sub_11,IM,0.3,0.024806643702251906,0.14533609843897688,1.6488027630454334,0.3585836537457441,0.36414556921358804,1.511026796192573,0.13078162385628828,entropy,realignment,0.90400002,1.511026796192573
0,avatarRT_sub_11,WMP,0.3,0.0010687480028053536,0.0032685516564457673,1.9637903437928537,0.06216066242696976,0.06614013144657069,-2.334976565088895,0.019544645014101227,variance,subselection,0.98999998,2.334976565088895
1,avatarRT_sub_11,WMP,0.3,0.024074085253208456,0.11656118894089662,0.16582898591435372,0.019181666913846148,0.023446247529647163,2.8345551091752883,0.004588954233026396,entropy,subselection,0.9960000199999999,2.8345551091752883
2,avatarRT_sub_11,WMP,0.3,0.00038855178412394644,0.0032685516564457673,19.41337390137379,0.9698836571248729,0.9700652414694095,0.07392457346972447,0.9410704025415924,variance,realignment,0.10200001999999998,0.07392457346972447
3,avatarRT_sub_11,WMP,0.3,0.007359182451758445,0.11656118894089662,4.6060586956450225,0.9315066963591311,0.9317942226284451,0.4089773829618527,0.6825562590501444,entropy,realignment,0.3000000199999999,0.4089773829618527
0,avatarRT_sub_13,IM,0.3,0.0034507852521417966,-0.020173254957215447,1.3803144521488299e-06,-0.005983298565083804,5.0979769104624755e-08,-3.92377731273694,8.717131745156219e-05,variance,subselection,0.99999998,3.92377731273694
1,avatarRT_sub_13,IM,0.3,0.004907092624386778,-0.0068493958748767625,4.829586999474395,0.5495421418020892,0.5513456941293855,1.1778431848987019,0.23885912872504655,entropy,subselection,0.7660000199999999,1.1778431848987019
2,avatarRT_sub_13,IM,0.3,0.0007065161432580413,-0.020173254957215447,14.143469859618623,0.7682568341914384,0.7692019182167893,-0.7566600777373375,0.4492535383039781,variance,realignment,0.54199998,0.7566600777373375
3,avatarRT_sub_13,IM,0.3,0.009842798298111877,-0.0068493958748767625,3.3219552800568652,0.6997793972573921,0.7011122049404879,-0.6123402021136561,0.5403126963504015,entropy,realignment,0.50599998,0.6123402021136561
0,avatarRT_sub_13,WMP,0.3,0.012279228727945159,0.12410594465700764,2.456891313869458e-302,-0.00911926238620976,5.34192546907808e-304,13.043451453189537,6.924974222506713e-39,variance,subselection,1.0000000199999999,13.043451453189537
1,avatarRT_sub_13,WMP,0.3,0.4432422523814746,0.7534722423525104,2.406358848935895e-105,-0.008318592986032151,4.768541945592364e-106,8.323441807202245,8.544523426830152e-17,entropy,subselection,1.0000000199999999,8.323441807202245
2,avatarRT_sub_13,WMP,0.3,0.0021777559940194427,0.12410594465700764,3.3105575862380485,0.16431937046192957,0.17411981333784016,2.017562025345491,0.043636895168644975,variance,realignment,0.95000002,2.017562025345491
3,avatarRT_sub_13,WMP,0.3,0.007132519886034533,0.7534722423525104,4.571268229111693,0.991951769579964,0.9920208324895639,0.11674356450979236,0.9070632668030963,entropy,realignment,0.05000001999999995,0.11674356450979236
0,avatarRT_sub_14,IM,0.3,0.0005787048811894985,0.011846829656188329,6.658752936947488,0.16888255104950672,0.18237534983389694,-1.8678972997281906,0.0617763873515762,variance,subselection,0.9499999800000001,1.8678972997281906
1,avatarRT_sub_14,IM,0.3,0.00799257699041569,0.013865287758525469,2.7174630528348174,0.37677995252052743,0.3795640754719821,1.097904871220556,0.27224603066767905,entropy,subselection,0.7360000199999999,1.097904871220556
2,avatarRT_sub_14,IM,0.3,0.000650950166636132,0.011846829656188329,13.87316830273753,0.7287026537728892,0.731210678926689,0.7576213805357409,0.44867767688759286,variance,realignment,0.5520000199999998,0.7576213805357409
3,avatarRT_sub_14,IM,0.3,0.009477325224910089,0.013865287758525469,4.316221327403884,0.88377514522824,0.88455469544215,0.6078722801785659,0.5432721856558491,entropy,realignment,0.43400002,0.6078722801785659
0,avatarRT_sub_14,WMP,0.3,0.01991201754605325,-0.08639695031586364,1.3960366509516462e-93,-0.009200177811328474,6.136060156559063e-95,-8.294311518876782,1.0921589711603836e-16,variance,subselection,0.99999998,8.294311518876782
1,avatarRT_sub_14,WMP,0.3,0.002031388148219655,-0.1715940846073578,8.207602626277223,0.8556280339521148,0.8562510907208911,-0.4617453502403992,0.6442639453939065,entropy,subselection,0.38999997999999997,0.4617453502403992
