,subject_id,component_idx,PEV_initial,nfb_condition
101,avatarRT_sub_11,1,20.694817332648583,WMP
102,avatarRT_sub_11,2,10.653080852511055,untrained
103,avatarRT_sub_11,3,8.407421930291635,untrained
104,avatarRT_sub_11,4,4.035627232921528,untrained
105,avatarRT_sub_11,5,3.1814903365379075,untrained
106,avatarRT_sub_11,6,2.5982110578516773,untrained
107,avatarRT_sub_11,7,2.027393218279712,untrained
108,avatarRT_sub_11,8,1.8924627316266016,untrained
109,avatarRT_sub_11,9,1.7465066250824632,untrained
110,avatarRT_sub_11,10,1.4118629363884183,untrained
111,avatarRT_sub_11,11,1.3448738334573274,untrained
112,avatarRT_sub_11,12,1.124004981829724,untrained
113,avatarRT_sub_11,13,1.0889827531770968,untrained
114,avatarRT_sub_11,14,0.9874844204366583,untrained
115,avatarRT_sub_11,15,0.8560320529663138,untrained
116,avatarRT_sub_11,16,0.8042902445842395,untrained
117,avatarRT_sub_11,17,0.732386659847128,untrained
118,avatarRT_sub_11,18,0.6755786779477638,untrained
119,avatarRT_sub_11,19,0.6286583637509998,OMP
120,avatarRT_sub_13,0,37.71936802810817,IM
121,avatarRT_sub_13,1,25.52801735377071,WMP
122,avatarRT_sub_13,2,11.961810803396562,untrained
123,avatarRT_sub_13,3,5.404028441711899,untrained
124,avatarRT_sub_13,4,3.7451437303617476,untrained
125,avatarRT_sub_13,5,2.883166285678637,untrained
126,avatarRT_sub_13,6,2.142665171033811,untrained
127,avatarRT_sub_13,7,1.8916739729283947,untrained
128,avatarRT_sub_13,8,1.7496258988445066,untrained
129,avatarRT_sub_13,9,1.5156334604646513,untrained
130,avatarRT_sub_13,10,1.1723691804708005,untrained
131,avatarRT_sub_13,11,0.824139210972199,untrained
132,avatarRT_sub_13,12,0.6954993648640516,untrained
133,avatarRT_sub_13,13,0.5525650874673883,untrained
134,avatarRT_sub_13,14,0.5333592497717272,untrained
135,avatarRT_sub_13,15,0.4704059092103163,untrained
136,avatarRT_sub_13,16,0.3652148196839068,untrained
137,avatarRT_sub_13,17,0.32574189003005677,untrained
138,avatarRT_sub_13,18,0.2678938046924712,untrained
139,avatarRT_sub_13,19,0.2516783365379897,OMP
140,avatarRT_sub_14,0,50.86133727822298,IM
141,avatarRT_sub_14,1,17.961392850825344,WMP
142,avatarRT_sub_14,2,11.125504039253624,untrained
143,avatarRT_sub_14,3,4.3671069177434125,untrained
144,avatarRT_sub_14,4,2.6568344362795413,untrained
145,avatarRT_sub_14,5,2.21082446669614,untrained
146,avatarRT_sub_14,6,1.650884214323668,untrained
147,avatarRT_sub_14,7,1.4930238265303846,untrained
148,avatarRT_sub_14,8,1.153149989404891,untrained
149,avatarRT_sub_14,9,0.9396904375457144,untrained
150,avatarRT_sub_14,10,0.8401477100136381,untrained
151,avatarRT_sub_14,11,0.7630753147269121,untrained
152,avatarRT_sub_14,12,0.7054952101753206,untrained
153,avatarRT_sub_14,13,0.5863534649979235,untrained
154,avatarRT_sub_14,14,0.5550224526109956,untrained
155,avatarRT_sub_14,15,0.48289152863919715,untrained
156,avatarRT_sub_14,16,0.46922766797945226,untrained
157,avatarRT_sub_14,17,0.4294889742294983,untrained
158,avatarRT_sub_14,18,0.3978822808240543,untrained
159,avatarRT_sub_14,19,0.3506669389773181,OMP
160,avatarRT_sub_15,0,39.49713132957254,IM
161,avatarRT_sub_15,1,14.86026527385553,WMP
162,avatarRT_sub_15,2,7.293701219896271,untrained
163,avatarRT_sub_15,3,5.550082375761536,untrained
164,avatarRT_sub_15,4,4.399562468537115,untrained
165,avatarRT_sub_15,5,4.1002044366737005,untrained
166,avatarRT_sub_15,6,3.1084305928329243,untrained
167,avatarRT_sub_15,7,2.7146542548806796,untrained
168,avatarRT_sub_15,8,2.484650468280532,untrained
169,avatarRT_sub_15,9,2.438643755367088,untrained
170,avatarRT_sub_15,10,2.028747159028672,untrained
171,avatarRT_sub_15,11,1.8944706534983198,untrained
172,avatarRT_sub_15,12,1.5781876953330614,untrained
173,avatarRT_sub_15,13,1.3928368217234615,untrained
174,avatarRT_sub_15,14,1.2973591991886169,untrained
175,avatarRT_sub_15,15,1.2362687103147418,untrained
176,avatarRT_sub_15,16,1.1484550460004441,untrained
177,avatarRT_sub_15,17,1.1117111973274216,untrained
178,avatarRT_sub_15,18,0.943423246718662,untrained
179,avatarRT_sub_15,19,0.9212140952086932,OMP
180,avatarRT_sub_16,0,28.357998707241016,IM
181,avatarRT_sub_16,1,19.21785614511262,WMP
182,avatarRT_sub_16,2,11.46716012104158,untrained
183,avatarRT_sub_16,3,10.274350201214958,untrained
184,avatarRT_sub_16,4,5.6832725160982385,untrained
185,avatarRT_sub_16,5,4.302084527283602,untrained
186,avatarRT_sub_16,6,3.0119541400428664,untrained
187,avatarRT_sub_16,7,2.7081835668643057,untrained
188,avatarRT_sub_16,8,2.228123788748228,untrained
189,avatarRT_sub_16,9,2.001394783644267,untrained
190,avatarRT_sub_16,10,1.589194848515559,untrained
191,avatarRT_sub_16,11,1.476154283199058,untrained
192,avatarRT_sub_16,12,1.2572949198266314,untrained
193,avatarRT_sub_16,13,1.2070216465963846,untrained
194,avatarRT_sub_16,14,1.1618273334382923,untrained
195,avatarRT_sub_16,15,1.017014581165,untrained
196,avatarRT_sub_16,16,0.8926106251425546,untrained
197,avatarRT_sub_16,17,0.759191443561135,untrained
198,avatarRT_sub_16,18,0.7345125307719103,untrained
199,avatarRT_sub_16,19,0.6527992904917758,OMP
200,avatarRT_sub_17,0,24.390858598125913,IM
201,avatarRT_sub_17,1,19.80823929589988,WMP
202,avatarRT_sub_17,2,10.61729965901072,untrained
203,avatarRT_sub_17,3,9.540492323186996,untrained
204,avatarRT_sub_17,4,8.640115439328799,untrained
205,avatarRT_sub_17,5,6.12378761009749,untrained
206,avatarRT_sub_17,6,4.28347570775378,untrained
207,avatarRT_sub_17,7,3.358616574023727,untrained
208,avatarRT_sub_17,8,2.295349106141313,untrained
209,avatarRT_sub_17,9,1.9702867631250045,untrained
210,avatarRT_sub_17,10,1.6060661214553413,untrained
211,avatarRT_sub_17,11,1.4479099331375251,untrained
212,avatarRT_sub_17,12,1.004054621244071,untrained
213,avatarRT_sub_17,13,0.9616090823289467,untrained
214,avatarRT_sub_17,14,0.8379280972147654,untrained
215,avatarRT_sub_17,15,0.7180837324122119,untrained
216,avatarRT_sub_17,16,0.6930504930896743,untrained
217,avatarRT_sub_17,17,0.5956450172373057,untrained
218,avatarRT_sub_17,18,0.5716197518418122,untrained
219,avatarRT_sub_17,19,0.535512073344719,OMP
220,avatarRT_sub_18,0,31.458557014685812,IM
221,avatarRT_sub_18,1,21.826998334527485,WMP
222,avatarRT_sub_18,2,7.736414002032388,untrained
223,avatarRT_sub_18,3,5.419239072549167,untrained
224,avatarRT_sub_18,4,4.908040254949016,untrained
225,avatarRT_sub_18,5,4.256530287408531,untrained
226,avatarRT_sub_18,6,3.4606100607459314,untrained
