,session_type,session_id,run,total_variance,average_variance,data_type,subject_id
291,IM,ses_02,2,0.13374185467912342,0.1262950432186123,manifold_projection,avatarRT_sub_14
292,IM,ses_02,2,1.2823616644474596,1.180784340467227,voxel_data,avatarRT_sub_14
293,IM,ses_02,2,0.13293498426696973,0.12587769944645716,component_data,avatarRT_sub_14
294,IM,ses_02,3,0.1509238057437705,0.14512493340297428,manifold_projection,avatarRT_sub_14
295,IM,ses_02,3,1.2153281140196162,1.189871957407734,voxel_data,avatarRT_sub_14
296,IM,ses_02,3,0.15136697721126502,0.1453650763450836,component_data,avatarRT_sub_14
297,IM,ses_02,4,0.11555242473939761,0.10501541421116563,manifold_projection,avatarRT_sub_14
298,IM,ses_02,4,1.0133885275331802,0.9609900799023227,voxel_data,avatarRT_sub_14
299,IM,ses_02,4,0.11572104043356145,0.10520764950127989,component_data,avatarRT_sub_14
300,WMP,ses_04,1,0.13723210850290943,0.11723801036587325,manifold_projection,avatarRT_sub_14
301,WMP,ses_04,1,1.1378118405424433,0.9450351149334725,voxel_data,avatarRT_sub_14
302,WMP,ses_04,1,0.13818342856514815,0.11697989390121474,component_data,avatarRT_sub_14
303,WMP,ses_04,2,0.14444889037768924,0.1299526633617651,manifold_projection,avatarRT_sub_14
304,WMP,ses_04,2,1.2215849691985907,1.1148186103681863,voxel_data,avatarRT_sub_14
305,WMP,ses_04,2,0.14475994650753404,0.1299848682555429,component_data,avatarRT_sub_14
306,WMP,ses_04,3,0.09923350847984755,0.0923879335291263,manifold_projection,avatarRT_sub_14
307,WMP,ses_04,3,1.0565736162539274,1.0262593399960687,voxel_data,avatarRT_sub_14
308,WMP,ses_04,3,0.09861247531071553,0.09132377792537663,component_data,avatarRT_sub_14
309,WMP,ses_04,4,0.12219370389528032,0.11778475986423273,manifold_projection,avatarRT_sub_14
310,WMP,ses_04,4,1.3536954565014319,1.3243215918089852,voxel_data,avatarRT_sub_14
311,WMP,ses_04,4,0.12256567568767152,0.11806730332592134,component_data,avatarRT_sub_14
312,OMP,ses_03,1,0.1272166703271628,0.10937946456005183,manifold_projection,avatarRT_sub_14
313,OMP,ses_03,1,1.0728244969314749,0.8585871180883875,voxel_data,avatarRT_sub_14
314,OMP,ses_03,1,0.12870785684221556,0.10920913552226556,component_data,avatarRT_sub_14
315,OMP,ses_03,2,0.1540645701759986,0.13630173132167597,manifold_projection,avatarRT_sub_14
316,OMP,ses_03,2,1.179299789936362,1.0417736659415913,voxel_data,avatarRT_sub_14
317,OMP,ses_03,2,0.15421199727438614,0.13653985399922372,component_data,avatarRT_sub_14
318,OMP,ses_03,3,0.10416910781704929,0.0993716221911177,manifold_projection,avatarRT_sub_14
319,OMP,ses_03,3,1.1263627041554274,1.090476884194718,voxel_data,avatarRT_sub_14
320,OMP,ses_03,3,0.10409149075573529,0.09926020080919433,component_data,avatarRT_sub_14
321,OMP,ses_03,4,0.1129703102570569,0.10758511959164085,manifold_projection,avatarRT_sub_14
322,OMP,ses_03,4,1.2639638676775105,1.2217555263428783,voxel_data,avatarRT_sub_14
323,OMP,ses_03,4,0.11356363355441557,0.10798795855318488,component_data,avatarRT_sub_14
324,IM,ses_02,1,0.16463089711715076,0.1326015101113848,manifold_projection,avatarRT_sub_15
325,IM,ses_02,1,1.3849951778737009,0.9700686244150232,voxel_data,avatarRT_sub_15
326,IM,ses_02,1,0.1647527597334797,0.13228532040741894,component_data,avatarRT_sub_15
327,IM,ses_02,2,0.32746559336164377,0.24318914149041984,manifold_projection,avatarRT_sub_15
328,IM,ses_02,2,1.2659114349100737,0.9432741168230133,voxel_data,avatarRT_sub_15
329,IM,ses_02,2,0.3288967003135025,0.24214359133638141,component_data,avatarRT_sub_15
330,IM,ses_02,3,0.17695779787750543,0.1717182212133643,manifold_projection,avatarRT_sub_15
331,IM,ses_02,3,1.0413262996291925,1.0253749222694755,voxel_data,avatarRT_sub_15
332,IM,ses_02,3,0.1774862093364101,0.17211602559919228,component_data,avatarRT_sub_15
333,IM,ses_02,4,0.12826289188849876,0.11466417509158436,manifold_projection,avatarRT_sub_15
334,IM,ses_02,4,1.0459656187080049,0.9394599632250452,voxel_data,avatarRT_sub_15
335,IM,ses_02,4,0.12728199281039537,0.11462161865527773,component_data,avatarRT_sub_15
336,WMP,ses_03,1,0.18331386000791508,0.14251610785979174,manifold_projection,avatarRT_sub_15
337,WMP,ses_03,1,1.3744114007161297,1.011149530238338,voxel_data,avatarRT_sub_15
338,WMP,ses_03,1,0.18404748496433804,0.14243171906205793,component_data,avatarRT_sub_15
339,WMP,ses_03,2,0.12020638397499586,0.1062881398199986,manifold_projection,avatarRT_sub_15
340,WMP,ses_03,2,0.9722934224797565,0.8759687843025128,voxel_data,avatarRT_sub_15
341,WMP,ses_03,2,0.12010728510634466,0.10595122216568212,component_data,avatarRT_sub_15
342,WMP,ses_03,3,0.15185731734009625,0.13919001910188628,manifold_projection,avatarRT_sub_15
343,WMP,ses_03,3,0.9909777665389151,0.9329839403368247,voxel_data,avatarRT_sub_15
344,WMP,ses_03,3,0.15223891428193645,0.1393573924004071,component_data,avatarRT_sub_15
345,WMP,ses_03,4,0.11987122285392761,0.1069766293931416,manifold_projection,avatarRT_sub_15
346,WMP,ses_03,4,1.0128946445599933,0.8708988947840567,voxel_data,avatarRT_sub_15
347,WMP,ses_03,4,0.12002547039996624,0.10694055449260971,component_data,avatarRT_sub_15
348,OMP,ses_04,1,0.15161939084534942,0.13254131803747649,manifold_projection,avatarRT_sub_15
349,OMP,ses_04,1,1.069689373884218,0.8913770401859438,voxel_data,avatarRT_sub_15
350,OMP,ses_04,1,0.15273864287027974,0.13292706990163544,component_data,avatarRT_sub_15
351,OMP,ses_04,2,0.12084562024181973,0.11164523663678347,manifold_projection,avatarRT_sub_15
352,OMP,ses_04,2,1.0282350212747537,0.9513393791946971,voxel_data,avatarRT_sub_15
353,OMP,ses_04,2,0.12041456584370705,0.11105361207558855,component_data,avatarRT_sub_15
354,OMP,ses_04,3,0.16144051786357333,0.1347837541376958,manifold_projection,avatarRT_sub_15
355,OMP,ses_04,3,1.0559760690449507,0.8955738029432666,voxel_data,avatarRT_sub_15
356,OMP,ses_04,3,0.16201450179598936,0.13469649807074363,component_data,avatarRT_sub_15
357,OMP,ses_04,4,0.17534231586837526,0.12158215283374023,manifold_projection,avatarRT_sub_15
358,OMP,ses_04,4,1.1438523092669302,0.845986302782557,voxel_data,avatarRT_sub_15
359,OMP,ses_04,4,0.17506073775288894,0.12106648154171232,component_data,avatarRT_sub_15
360,IM,ses_02,1,0.17805293020500385,0.16068663623442164,manifold_projection,avatarRT_sub_16
361,IM,ses_02,1,1.2228827243531164,1.1208208900130532,voxel_data,avatarRT_sub_16
362,IM,ses_02,1,0.1776588285701534,0.16010099613702142,component_data,avatarRT_sub_16
363,IM,ses_02,2,0.14907986247544178,0.14177114599600138,manifold_projection,avatarRT_sub_16
364,IM,ses_02,2,1.012985998404419,0.9663532259829937,voxel_data,avatarRT_sub_16
365,IM,ses_02,2,0.1494367313031877,0.14222708989809638,component_data,avatarRT_sub_16
366,IM,ses_02,3,0.15408335677722454,0.1159299023415562,manifold_projection,avatarRT_sub_16
367,IM,ses_02,3,1.1804884608241342,0.9424533626417104,voxel_data,avatarRT_sub_16
368,IM,ses_02,3,0.1547964711320113,0.11547064353677441,component_data,avatarRT_sub_16
369,IM,ses_02,4,0.14404552450985628,0.12746563892901194,manifold_projection,avatarRT_sub_16
370,IM,ses_02,4,1.0386287980420608,0.9220072538847365,voxel_data,avatarRT_sub_16
371,IM,ses_02,4,0.14501499025200523,0.12742480895893493,component_data,avatarRT_sub_16
372,WMP,ses_04,1,0.19174783753105057,0.16518684683723805,manifold_projection,avatarRT_sub_16
373,WMP,ses_04,1,1.0765249163566788,0.8923540439034331,voxel_data,avatarRT_sub_16
374,WMP,ses_04,1,0.19332036486868892,0.16551060477334312,component_data,avatarRT_sub_16
375,WMP,ses_04,2,0.18257139282054533,0.16385413704759763,manifold_projection,avatarRT_sub_16
376,WMP,ses_04,2,1.1454264435799635,1.0477187479074461,voxel_data,avatarRT_sub_16
377,WMP,ses_04,2,0.18336035829916394,0.16417386772784523,component_data,avatarRT_sub_16
378,WMP,ses_04,3,0.14397346477287495,0.13207600307374306,manifold_projection,avatarRT_sub_16
379,WMP,ses_04,3,0.9276193746535275,0.8563635309605345,voxel_data,avatarRT_sub_16
380,WMP,ses_04,3,0.14458910167426295,0.13251942712770726,component_data,avatarRT_sub_16
381,WMP,ses_04,4,0.16147535340764815,0.1461531560098354,manifold_projection,avatarRT_sub_16
382,WMP,ses_04,4,1.0531090865544412,0.9489963633940791,voxel_data,avatarRT_sub_16
383,WMP,ses_04,4,0.16194881232837186,0.14575238521973582,component_data,avatarRT_sub_16
384,OMP,ses_03,1,0.12946849320660192,0.10037657671347652,manifold_projection,avatarRT_sub_16
385,OMP,ses_03,1,1.095491970199723,0.8419103556002195,voxel_data,avatarRT_sub_16
386,OMP,ses_03,1,0.12987678653071122,0.09998912738490764,component_data,avatarRT_sub_16
387,OMP,ses_03,2,0.15291068450970594,0.1248045085138982,manifold_projection,avatarRT_sub_16
388,OMP,ses_03,2,1.0331329922510522,0.8636413722612193,voxel_data,avatarRT_sub_16
389,OMP,ses_03,2,0.1537892430760857,0.12534544541716325,component_data,avatarRT_sub_16
390,OMP,ses_03,3,0.16508153510638243,0.1296392610879737,manifold_projection,avatarRT_sub_16
391,OMP,ses_03,3,1.1040301141732698,0.9001157357655046,voxel_data,avatarRT_sub_16
392,OMP,ses_03,3,0.16510127212677334,0.12956486928272487,component_data,avatarRT_sub_16
393,OMP,ses_03,4,0.17240108511853422,0.15607328980505336,manifold_projection,avatarRT_sub_16
394,OMP,ses_03,4,1.0150745664765557,0.8962519051300865,voxel_data,avatarRT_sub_16
395,OMP,ses_03,4,0.17405003851673556,0.15666932648154624,component_data,avatarRT_sub_16
396,IM,ses_02,1,0.2543858256168367,0.22706653546467784,manifold_projection,avatarRT_sub_17
397,IM,ses_02,1,1.5521867655064705,1.2605959864358358,voxel_data,avatarRT_sub_17
398,IM,ses_02,1,0.25513487296667503,0.2282108646974678,component_data,avatarRT_sub_17
399,IM,ses_02,2,0.19136960149441726,0.17289378934380178,manifold_projection,avatarRT_sub_17
400,IM,ses_02,2,1.0810091753621467,0.9880002289855518,voxel_data,avatarRT_sub_17
401,IM,ses_02,2,0.19262614492959193,0.17338196868653089,component_data,avatarRT_sub_17
402,IM,ses_02,3,0.2650421178065552,0.2533363129100892,manifold_projection,avatarRT_sub_17
403,IM,ses_02,3,1.0891839559862886,1.0403768609584991,voxel_data,avatarRT_sub_17
404,IM,ses_02,3,0.266139585849876,0.2543966050651173,component_data,avatarRT_sub_17
405,IM,ses_02,4,0.174618590816817,0.163283539849251,manifold_projection,avatarRT_sub_17
406,IM,ses_02,4,0.854059697854167,0.8068467885638343,voxel_data,avatarRT_sub_17
407,IM,ses_02,4,0.1744360532258949,0.16291472868681295,component_data,avatarRT_sub_17
408,WMP,ses_03,1,0.23010233085905363,0.1794682309012762,manifold_projection,avatarRT_sub_17
409,WMP,ses_03,1,1.3591141979653352,1.127455906391563,voxel_data,avatarRT_sub_17
410,WMP,ses_03,1,0.23198178063018177,0.179713676645415,component_data,avatarRT_sub_17
411,WMP,ses_03,2,0.27403609805737156,0.24570585667140246,manifold_projection,avatarRT_sub_17
412,WMP,ses_03,2,1.1430168183004983,1.061034165821686,voxel_data,avatarRT_sub_17
413,WMP,ses_03,2,0.27332675460405664,0.24546350217414975,component_data,avatarRT_sub_17
414,WMP,ses_03,3,0.1834279145639252,0.16088006983732347,manifold_projection,avatarRT_sub_17
415,WMP,ses_03,3,1.2113521991933567,1.1294623410981652,voxel_data,avatarRT_sub_17
416,WMP,ses_03,3,0.18365991954705355,0.16058067916603952,component_data,avatarRT_sub_17
417,WMP,ses_03,4,0.2051904458364092,0.1995364680073491,manifold_projection,avatarRT_sub_17
418,WMP,ses_03,4,1.055730124928182,1.0205680056080022,voxel_data,avatarRT_sub_17
419,WMP,ses_03,4,0.20572458420183232,0.20030086538113126,component_data,avatarRT_sub_17
420,OMP,ses_04,1,0.17855596796658652,0.1458322218728647,manifold_projection,avatarRT_sub_17
421,OMP,ses_04,1,1.212075901526081,1.0267629108381577,voxel_data,avatarRT_sub_17
422,OMP,ses_04,1,0.17937211032821254,0.14615362722867825,component_data,avatarRT_sub_17
423,OMP,ses_04,2,0.12605154094454912,0.12206316791794074,manifold_projection,avatarRT_sub_17
424,OMP,ses_04,2,1.1541012346201456,1.1166660730430065,voxel_data,avatarRT_sub_17
425,OMP,ses_04,2,0.12617137038579596,0.12227393180832309,component_data,avatarRT_sub_17
426,OMP,ses_04,3,0.3043106178836813,0.2866233914351779,manifold_projection,avatarRT_sub_17
427,OMP,ses_04,3,1.2199035738868238,1.1357296656307756,voxel_data,avatarRT_sub_17
428,OMP,ses_04,3,0.3052924045649113,0.28769358093616326,component_data,avatarRT_sub_17
429,OMP,ses_04,4,0.21095391872562344,0.19330749290185845,manifold_projection,avatarRT_sub_17
430,OMP,ses_04,4,1.186872208165459,1.05977169011496,voxel_data,avatarRT_sub_17
431,OMP,ses_04,4,0.21186103593171102,0.19397056028480686,component_data,avatarRT_sub_17
432,IM,ses_02,1,0.1434731352455937,0.1304251044336388,manifold_projection,avatarRT_sub_18
433,IM,ses_02,1,1.101613048498399,0.9747216499415802,voxel_data,avatarRT_sub_18
434,IM,ses_02,1,0.14421508139794434,0.13097741702417962,component_data,avatarRT_sub_18
435,IM,ses_02,2,0.22583059120560067,0.2106134942108171,manifold_projection,avatarRT_sub_18
436,IM,ses_02,2,1.0558833179986948,0.9821886002715444,voxel_data,avatarRT_sub_18
437,IM,ses_02,2,0.2263132852126968,0.21105960511106786,component_data,avatarRT_sub_18
438,IM,ses_02,3,0.14012646671176524,0.1333663398800952,manifold_projection,avatarRT_sub_18
439,IM,ses_02,3,0.9901798894401025,0.9155257593949829,voxel_data,avatarRT_sub_18
440,IM,ses_02,3,0.14057229010677494,0.13372023505293712,component_data,avatarRT_sub_18
441,IM,ses_02,4,0.13856761977744841,0.12756382988303896,manifold_projection,avatarRT_sub_18
442,IM,ses_02,4,1.0966211701255972,1.0291312365925955,voxel_data,avatarRT_sub_18
443,IM,ses_02,4,0.1391664383711193,0.12779608984908505,component_data,avatarRT_sub_18
444,WMP,ses_04,1,0.1301960629342879,0.11544760509636894,manifold_projection,avatarRT_sub_18
445,WMP,ses_04,1,0.9432414503342219,0.7978558367305226,voxel_data,avatarRT_sub_18
446,WMP,ses_04,1,0.13044956549924944,0.11556179431355051,component_data,avatarRT_sub_18
447,WMP,ses_04,2,0.16612431191449645,0.15165073216287203,manifold_projection,avatarRT_sub_18
448,WMP,ses_04,2,0.8791173721940329,0.8289923029459325,voxel_data,avatarRT_sub_18
449,WMP,ses_04,2,0.16665672603910228,0.1521139825222948,component_data,avatarRT_sub_18
450,WMP,ses_04,3,0.17181156028235617,0.14508999108233375,manifold_projection,avatarRT_sub_18
451,WMP,ses_04,3,0.9310597124578356,0.8180536691124752,voxel_data,avatarRT_sub_18
452,WMP,ses_04,3,0.16999801901268075,0.14321459541621226,component_data,avatarRT_sub_18
453,WMP,ses_04,4,0.21166304340750017,0.19307085113822442,manifold_projection,avatarRT_sub_18
454,WMP,ses_04,4,1.050487022922666,0.9294451404269456,voxel_data,avatarRT_sub_18
455,WMP,ses_04,4,0.21238051261026186,0.19373093843767725,component_data,avatarRT_sub_18
456,OMP,ses_03,1,0.24493434761061955,0.20349326449822303,manifold_projection,avatarRT_sub_18
457,OMP,ses_03,1,1.0120867817005765,0.8412544556892871,voxel_data,avatarRT_sub_18
458,OMP,ses_03,1,0.2460236127643573,0.20418507239899525,component_data,avatarRT_sub_18
459,OMP,ses_03,2,0.1516276373707337,0.14133110371099694,manifold_projection,avatarRT_sub_18
460,OMP,ses_03,2,1.134690314226255,1.0645851987650432,voxel_data,avatarRT_sub_18
461,OMP,ses_03,2,0.15193090287105526,0.14151563893339947,component_data,avatarRT_sub_18
462,OMP,ses_03,3,0.16517451261771973,0.11487394643330395,manifold_projection,avatarRT_sub_18
463,OMP,ses_03,3,1.0848519780948969,0.9571913853807373,voxel_data,avatarRT_sub_18
464,OMP,ses_03,3,0.16564663083860093,0.11528915888845566,component_data,avatarRT_sub_18
465,OMP,ses_03,4,0.14602003895979207,0.09624857799800493,manifold_projection,avatarRT_sub_18
466,OMP,ses_03,4,0.9089998832478975,0.810000784679984,voxel_data,avatarRT_sub_18
467,OMP,ses_03,4,0.14591571207808432,0.09622856032037423,component_data,avatarRT_sub_18
468,IM,ses_02,1,0.21353264828152502,0.19647062701924511,manifold_projection,avatarRT_sub_19
469,IM,ses_02,1,1.0669657273620199,1.0088477957401976,voxel_data,avatarRT_sub_19
470,IM,ses_02,1,0.2139269100859736,0.19699270336332192,component_data,avatarRT_sub_19
471,IM,ses_02,2,0.30914625595538814,0.2897357201212623,manifold_projection,avatarRT_sub_19
472,IM,ses_02,2,1.2126002797402968,1.0783514096440734,voxel_data,avatarRT_sub_19
473,IM,ses_02,2,0.3089815476210508,0.2906902677712738,component_data,avatarRT_sub_19
474,IM,ses_02,3,0.16851745001369944,0.16234923565818807,manifold_projection,avatarRT_sub_19
475,IM,ses_02,3,1.1316509676162518,1.0995805575970161,voxel_data,avatarRT_sub_19
476,IM,ses_02,3,0.16887770784092604,0.1627165998071025,component_data,avatarRT_sub_19
477,IM,ses_02,4,0.1849246054198817,0.17831673355595754,manifold_projection,avatarRT_sub_19
478,IM,ses_02,4,1.1628649670805504,1.0997213427192176,voxel_data,avatarRT_sub_19
479,IM,ses_02,4,0.18508247451043652,0.1784878384428027,component_data,avatarRT_sub_19
480,WMP,ses_03,1,0.44511844421171537,0.3765082714757966,manifold_projection,avatarRT_sub_19
481,WMP,ses_03,1,1.2281055938244605,1.00965537549143,voxel_data,avatarRT_sub_19
482,WMP,ses_03,1,0.44740643423317533,0.3777906883868941,component_data,avatarRT_sub_19
483,WMP,ses_03,2,0.20582618959332194,0.18055176215573804,manifold_projection,avatarRT_sub_19
484,WMP,ses_03,2,1.381396507115049,1.1545148609827747,voxel_data,avatarRT_sub_19
485,WMP,ses_03,2,0.20621260262944974,0.1810328479654046,component_data,avatarRT_sub_19
486,WMP,ses_03,3,0.17578890768959832,0.15810035129649946,manifold_projection,avatarRT_sub_19
487,WMP,ses_03,3,1.2439554158440052,1.0827347980014363,voxel_data,avatarRT_sub_19
488,WMP,ses_03,3,0.17616188916389,0.15846643160200596,component_data,avatarRT_sub_19
489,WMP,ses_03,4,0.33092793587298464,0.2642453467974283,manifold_projection,avatarRT_sub_19
490,WMP,ses_03,4,1.4442733793832994,1.1331205385171188,voxel_data,avatarRT_sub_19
491,WMP,ses_03,4,0.3311406541204822,0.2650797956410956,component_data,avatarRT_sub_19
492,OMP,ses_04,1,0.4136147681254005,0.34553384620896593,manifold_projection,avatarRT_sub_19
493,OMP,ses_04,1,1.3698120434377343,1.0283265242787503,voxel_data,avatarRT_sub_19
494,OMP,ses_04,1,0.41485059137035907,0.34597196222565874,component_data,avatarRT_sub_19
495,OMP,ses_04,2,0.2898901892656137,0.2583732332665253,manifold_projection,avatarRT_sub_19
496,OMP,ses_04,2,1.1486281341311417,0.9994868555960204,voxel_data,avatarRT_sub_19
497,OMP,ses_04,2,0.29251554645436706,0.2594325508983341,component_data,avatarRT_sub_19
498,OMP,ses_04,3,0.1873596721810689,0.16151536197251865,manifold_projection,avatarRT_sub_19
499,OMP,ses_04,3,1.3213090176720754,1.0496274318016876,voxel_data,avatarRT_sub_19
500,OMP,ses_04,3,0.18768655032917486,0.16184504237424135,component_data,avatarRT_sub_19
501,OMP,ses_04,4,0.2112451218940174,0.1928889181753222,manifold_projection,avatarRT_sub_19
502,OMP,ses_04,4,1.1719230375470064,1.0559833946117396,voxel_data,avatarRT_sub_19
503,OMP,ses_04,4,0.21219543452817344,0.19373529455954458,component_data,avatarRT_sub_19
504,IM,ses_02,1,0.1543984963219908,0.13010711271636832,manifold_projection,avatarRT_sub_20
505,IM,ses_02,1,1.0698521226752402,0.8289511294011286,voxel_data,avatarRT_sub_20
506,IM,ses_02,1,0.15367186827818008,0.12999690042367348,component_data,avatarRT_sub_20
507,IM,ses_02,2,0.16049023859089628,0.1528010665380374,manifold_projection,avatarRT_sub_20
508,IM,ses_02,2,1.1082513399644802,1.0549495944446643,voxel_data,avatarRT_sub_20
509,IM,ses_02,2,0.16109946517681356,0.15351003235997204,component_data,avatarRT_sub_20
510,IM,ses_02,3,0.16555888684732967,0.1538833681346357,manifold_projection,avatarRT_sub_20
511,IM,ses_02,3,1.0722692638503815,0.9832024634648057,voxel_data,avatarRT_sub_20
512,IM,ses_02,3,0.1651038742557345,0.15418458651638184,component_data,avatarRT_sub_20
513,IM,ses_02,4,0.2270897776227216,0.21356414063024834,manifold_projection,avatarRT_sub_20
514,IM,ses_02,4,1.0827534810320654,1.009502412958097,voxel_data,avatarRT_sub_20
515,IM,ses_02,4,0.2278190259253358,0.2140865761095291,component_data,avatarRT_sub_20
516,WMP,ses_04,1,0.17963237725044462,0.13068459878287,manifold_projection,avatarRT_sub_20
517,WMP,ses_04,1,1.276059262869999,0.9644132272216717,voxel_data,avatarRT_sub_20
518,WMP,ses_04,1,0.1786985636978492,0.13012971891863342,component_data,avatarRT_sub_20
519,WMP,ses_04,2,0.11040239999766792,0.10029694905003901,manifold_projection,avatarRT_sub_20
520,WMP,ses_04,2,1.065681278700161,0.942009243164946,voxel_data,avatarRT_sub_20
521,WMP,ses_04,2,0.11022286123427333,0.1005002810158812,component_data,avatarRT_sub_20
522,WMP,ses_04,3,0.13514466910440706,0.1294529423021812,manifold_projection,avatarRT_sub_20
523,WMP,ses_04,3,1.0358831288124057,0.9747284823707283,voxel_data,avatarRT_sub_20
524,WMP,ses_04,3,0.13513914434589888,0.12928623882477439,component_data,avatarRT_sub_20
525,WMP,ses_04,4,0.11183528303292917,0.10656676503884688,manifold_projection,avatarRT_sub_20
526,WMP,ses_04,4,1.0273415062572138,0.9628214727931077,voxel_data,avatarRT_sub_20
527,WMP,ses_04,4,0.1120937458643401,0.10676208047929454,component_data,avatarRT_sub_20
528,OMP,ses_03,1,0.21864115977836443,0.1636315370470292,manifold_projection,avatarRT_sub_20
529,OMP,ses_03,1,1.0905351462280568,0.8278270180561574,voxel_data,avatarRT_sub_20
530,OMP,ses_03,1,0.215379151914432,0.16331104445851546,component_data,avatarRT_sub_20
531,OMP,ses_03,2,0.329397940418408,0.2971026563212634,manifold_projection,avatarRT_sub_20
532,OMP,ses_03,2,1.062887435917937,0.9375213924501359,voxel_data,avatarRT_sub_20
533,OMP,ses_03,2,0.3311983559048427,0.2985513576984762,component_data,avatarRT_sub_20
534,OMP,ses_03,3,0.15695832032385995,0.1522072719950915,manifold_projection,avatarRT_sub_20
535,OMP,ses_03,3,0.9930547427794673,0.9512482660952226,voxel_data,avatarRT_sub_20
536,OMP,ses_03,3,0.15687890482128253,0.15195850960163584,component_data,avatarRT_sub_20
537,OMP,ses_03,4,0.15385083389617438,0.14750545758748193,manifold_projection,avatarRT_sub_20
538,OMP,ses_03,4,0.9778924534590723,0.942905626249988,voxel_data,avatarRT_sub_20
539,OMP,ses_03,4,0.15415880745643476,0.14761167394781866,component_data,avatarRT_sub_20
540,IM,ses_02,1,0.17943691881086082,0.1429258670355229,manifold_projection,avatarRT_sub_21
541,IM,ses_02,1,1.5176556258633067,1.2396213411662336,voxel_data,avatarRT_sub_21
542,IM,ses_02,1,0.18019617631261858,0.14285669811096108,component_data,avatarRT_sub_21
543,IM,ses_02,2,0.13743139397289408,0.11961135759800287,manifold_projection,avatarRT_sub_21
544,IM,ses_02,2,1.22129988734417,1.0431131525479842,voxel_data,avatarRT_sub_21
545,IM,ses_02,2,0.14673967049711453,0.11987188195343332,component_data,avatarRT_sub_21
546,IM,ses_02,3,0.13061885691773611,0.10296046904369685,manifold_projection,avatarRT_sub_21
547,IM,ses_02,3,1.1897670781686298,1.0534417710061406,voxel_data,avatarRT_sub_21
548,IM,ses_02,3,0.13453148694482106,0.10219002617223405,component_data,avatarRT_sub_21
549,IM,ses_02,4,0.11713520707188811,0.10712135100239102,manifold_projection,avatarRT_sub_21
550,IM,ses_02,4,1.1069061349424492,1.0323595636571707,voxel_data,avatarRT_sub_21
551,IM,ses_02,4,0.11793846085080331,0.10748173140417198,component_data,avatarRT_sub_21
552,WMP,ses_03,1,0.18275127836458557,0.14864281665801565,manifold_projection,avatarRT_sub_21
553,WMP,ses_03,1,1.3069653101774565,1.1161380826882457,voxel_data,avatarRT_sub_21
554,WMP,ses_03,1,0.1831954310724257,0.14925987129732046,component_data,avatarRT_sub_21
555,WMP,ses_03,2,0.1660554946787032,0.14666220111728784,manifold_projection,avatarRT_sub_21
556,WMP,ses_03,2,1.3964183805526407,1.2090088315509901,voxel_data,avatarRT_sub_21
557,WMP,ses_03,2,0.17376148274679193,0.14651417042009063,component_data,avatarRT_sub_21
558,WMP,ses_03,3,0.10729426189457072,0.10453013218780297,manifold_projection,avatarRT_sub_21
559,WMP,ses_03,3,0.9804008509363266,0.9619995164148261,voxel_data,avatarRT_sub_21
560,WMP,ses_03,3,0.1070667097049666,0.10430780958987655,component_data,avatarRT_sub_21
561,WMP,ses_03,4,0.09944020605300194,0.09726573210588603,manifold_projection,avatarRT_sub_21
562,WMP,ses_03,4,0.9940549773272817,0.9682596531115564,voxel_data,avatarRT_sub_21
563,WMP,ses_03,4,0.09923335501042932,0.09682418105083948,component_data,avatarRT_sub_21
564,OMP,ses_04,1,0.13637812748657707,0.1162019133272246,manifold_projection,avatarRT_sub_21
565,OMP,ses_04,1,1.1261810609470784,1.0068513719744632,voxel_data,avatarRT_sub_21
566,OMP,ses_04,1,0.1353380972272781,0.11608012035126977,component_data,avatarRT_sub_21
567,OMP,ses_04,2,0.1314479369680059,0.10612119972632943,manifold_projection,avatarRT_sub_21
568,OMP,ses_04,2,1.0829471741072751,0.9480682999092981,voxel_data,avatarRT_sub_21
569,OMP,ses_04,2,0.1356838141295669,0.10628026910319681,component_data,avatarRT_sub_21
570,OMP,ses_04,3,0.15952787385522246,0.13295343241544982,manifold_projection,avatarRT_sub_21
571,OMP,ses_04,3,1.3771568555588491,1.2059867180098858,voxel_data,avatarRT_sub_21
572,OMP,ses_04,3,0.15865838714407213,0.13259272137565525,component_data,avatarRT_sub_21
573,OMP,ses_04,4,0.11488644223674924,0.11188869454214367,manifold_projection,avatarRT_sub_21
574,OMP,ses_04,4,1.0415626066959658,1.0154542238915256,voxel_data,avatarRT_sub_21
575,OMP,ses_04,4,0.11499193575865774,0.11203162099210143,component_data,avatarRT_sub_21
576,IM,ses_02,1,0.16706892669415144,0.1578540304561455,manifold_projection,avatarRT_sub_22
577,IM,ses_02,1,1.0343667634822868,0.9663039445381186,voxel_data,avatarRT_sub_22
578,IM,ses_02,1,0.16620424500111766,0.15725065790262896,component_data,avatarRT_sub_22
579,IM,ses_02,2,0.14602668502247093,0.13279963403278605,manifold_projection,avatarRT_sub_22
580,IM,ses_02,2,1.1175494892701046,0.9834350080687043,voxel_data,avatarRT_sub_22
581,IM,ses_02,2,0.1467074463088799,0.13330526182842992,component_data,avatarRT_sub_22
582,IM,ses_02,3,0.13159490844843458,0.12191157664605157,manifold_projection,avatarRT_sub_22
583,IM,ses_02,3,1.0278681478357503,0.9360545453879054,voxel_data,avatarRT_sub_22
584,IM,ses_02,3,0.13518890828600555,0.12162721583447005,component_data,avatarRT_sub_22
585,IM,ses_02,4,0.12124181319761416,0.11073282500729589,manifold_projection,avatarRT_sub_22
586,IM,ses_02,4,0.9720961480700623,0.8607336391481614,voxel_data,avatarRT_sub_22
