,subject_id,component_idx,PEV_initial,nfb_condition
104,avatarRT_sub_11,,4.0356272329215255,untrained
105,avatarRT_sub_11,,3.1814903365379026,untrained
106,avatarRT_sub_11,,2.5982110578516715,untrained
107,avatarRT_sub_11,,2.027393218279712,untrained
108,avatarRT_sub_11,,1.8924627316266027,untrained
109,avatarRT_sub_11,,1.7465066250824608,untrained
110,avatarRT_sub_11,,1.4118629363884203,untrained
111,avatarRT_sub_11,,1.3448738334573276,untrained
112,avatarRT_sub_11,,1.1240049818297242,untrained
113,avatarRT_sub_11,,1.0889827531770964,untrained
114,avatarRT_sub_11,,0.9874844204366582,untrained
115,avatarRT_sub_11,,0.8560320529663136,untrained
116,avatarRT_sub_11,,0.8042902445842388,untrained
117,avatarRT_sub_11,,0.732386659847128,untrained
118,avatarRT_sub_11,,0.6755786779477639,untrained
119,avatarRT_sub_11,,0.6286583637509999,OMP
120,avatarRT_sub_13,,37.71936802810817,IM
121,avatarRT_sub_13,,25.52801735377071,WMP
122,avatarRT_sub_13,,11.961810803396565,untrained
123,avatarRT_sub_13,,5.404028441711895,untrained
124,avatarRT_sub_13,,3.7451437303617503,untrained
125,avatarRT_sub_13,,2.8831662856786378,untrained
126,avatarRT_sub_13,,2.1426651710338125,untrained
127,avatarRT_sub_13,,1.8916739729283947,untrained
128,avatarRT_sub_13,,1.7496258988445086,untrained
129,avatarRT_sub_13,,1.5156334604646513,untrained
130,avatarRT_sub_13,,1.1723691804708012,untrained
131,avatarRT_sub_13,,0.8241392109721992,untrained
132,avatarRT_sub_13,,0.6954993648640533,untrained
133,avatarRT_sub_13,,0.5525650874673894,untrained
134,avatarRT_sub_13,,0.5333592497717279,untrained
135,avatarRT_sub_13,,0.4704059092103164,untrained
136,avatarRT_sub_13,,0.3652148196839072,untrained
137,avatarRT_sub_13,,0.32574189003005666,untrained
138,avatarRT_sub_13,,0.26789380469247187,untrained
139,avatarRT_sub_13,,0.2516783365379899,OMP
140,avatarRT_sub_14,,50.861337278223,IM
141,avatarRT_sub_14,,17.961392850825337,WMP
142,avatarRT_sub_14,,11.125504039253617,untrained
143,avatarRT_sub_14,,4.367106917743417,untrained
144,avatarRT_sub_14,,2.65683443627954,untrained
